NAME,PHONE,FAX,EMAIL,WEBSITE,RESTAURANT NAME,RESTAURANT ADDRESS,RESTAURANT CITY,RESTAURANT STATE,RESTAURANT ZIPCODE,RESTAURANT COUNTRY,RESTAURANT CATEGORY
"Staggco Laredo Street, Llc",(210) 226-6740,,,,Mcdonald'S 1480,1330 S Laredo St,San Antonio,TX,78204,US,New Category
"Rosita'S Holdings, Llc",(210) 431-8910,,,,Rosita'S Cafe,1335 S General Mcmullen Dr,San Antonio,TX,78237,US,New Category
"Tucker'S Kozy Korner, Llc",(210) 222-0000,,,,Tucker'S Kozy Korner Llc,1338 E Houston St,San Antonio,TX,78205,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #6712,13402 West Ave,San Antonio,TX,78216,US,New Category
"Losoya'S Taqueria, Inc",(210) 495-5999,,,,Losoya'S Taqueria,13444 West Ave,San Antonio,TX,78216,US,New Category
"Habanero'S Mexican Grill, L.P.",          ,,,,Habanero'S Grill,13444 West Ave Ste 200,San Antonio,TX,78216,US,New Category
"Hanco Enterprises, Inc.",          ,,,,Julian'S New York Style Pizza,13444 West Ave Ste 300,San Antonio,TX,78216,US,New Category
"Bd&D Enterprises, Llc",          ,,,,Hungry Howie'S Pizza & Subs,13486 San Pedro Ave Ste 103,San Antonio,TX,78216,US,New Category
"Grady'S Bar B Q, Inc.",          ,,,,"Grady'S Bar B Q, Inc.",13525 Wetmore Rd,San Antonio,TX,78247,US,New Category
Leticia Balderas Rivas,          ,,,,George'S Sports Bar,1353 Bandera Rd,San Antonio,TX,78228,US,New Category
Castellan Corporation,          ,,,,Julio'S Restaurant # 3,1359 Kirk Pl,San Antonio,TX,78226,US,New Category
"Sa3 Nac, L.L.C.",(254) 537-2885,,,,Bush'S Chicken,13633 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
Den-Tex Central Inc.,          ,,,,Denny'S 8147,13635 San Pedro Ave,San Antonio,TX,78232,US,New Category
Locoe'S Sports Bar Inc.,(210) 820-0164,,,,Locoe'S Sports Bar,1375 Austin Hwy,San Antonio,TX,78209,US,New Category
San Antonio Knuckle Head'S Inc.,          ,,,,Knuckle Head'S,13777 Judson Rd Ste 112,San Antonio,TX,78233,US,New Category
"Lmdx Enterprises, Llc",(210) 490-6500,,,,Big Sam'S Grill & Bar,13802 Embassy Row Ste A,San Antonio,TX,78216,US,New Category
"Buck Hollow, Inc.",          ,,,,Momak'S Backyard Malts & Burgers,13838 Jones Maltsberger Rd,San Antonio,TX,78247,US,New Category
"Haljohn - San Antonio, Inc.",          ,,,,Mcdonald'S Store #6755,13919 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
Carl'S Jr. Restaurants Llc,          ,,,,Carl'S Jr.,13980 Nacogdoches Rd,San Antonio,TX,78217,US,New Category
Clifford Dotson,          ,,,,Red Cliff'S Place,140 Kiefer Rd,San Antonio,TX,78220,US,New Category
Ted A Sibrian And Nancy Cantu,          ,,,,Tubby'S Tavern,1402 Cupples Rd,San Antonio,TX,78226,US,New Category
"Cec Entertainment, Inc.",(210) 495-9191,,,,Chuck E Cheese'S #565,1403 N Loop 1604 E,San Antonio,TX,78232,US,New Category
Sb Hospitality Corporation,(210) 494-0071,,,,Chuck E Cheese'S #565,1403 N Loop 1604 E,San Antonio,TX,78232,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Fred'S Fish Fry,1406 Bandera Rd,San Antonio,TX,78228,US,New Category
"Wendy'S Of San Antonio, Inc.",(614) 737-7838,,,,Wendy'S Old Fashioned Hamburger,1410 Austin Hwy,San Antonio,TX,78209,US,New Category
"Chi Southwest, Llc",          ,,,,Arby'S #1980,14103 Nacogdoches Rd,San Antonio,TX,78247,US,New Category
"Z & H Foods, Inc.",          ,,,,Popeye'S #224,14107 Nacogdoches Rd,San Antonio,TX,78247,US,New Category
"Joey'S, Inc.",(210) 212-5506,,,,Blue Star Brewing Company,1414 S Alamo St # 105,San Antonio,TX,78210,US,New Category
"Sparky'S Pub, Inc.",(210) 326-9987,,,,Sparky'S Pub,1416 N Main Ave,San Antonio,TX,78212,US,New Category
Victor Lopez,          ,,,,Santo'S Mexican Restaurant,1419 Castroville Rd,San Antonio,TX,78237,US,New Category
"Joey'S, Inc.",          ,,,,Joe Blue'S,1420 S Alamo St Bldg D,San Antonio,TX,78210,US,New Category
"Galaxy Specialties, Llc",          ,,,,Maar'S Pizza & More,14218 Nacogdoches Rd,San Antonio,TX,78247,US,New Category
"Luther'S Cafe, Inc.",          ,,,,Luther'S Cafe,1422 N Main Ave,San Antonio,TX,78212,US,New Category
Carrillo And Espinoza L.L.C.,          ,,,,Armadillo'S,1423 Mccullough Ave,San Antonio,TX,78212,US,New Category
Linda L Sosa,          ,,,,Linda'S Mexican Restaurant,1424 Guadalupe St Ste 2,San Antonio,TX,78207,US,New Category
Leandro Mendez Jr,          ,,,,M G'S Upholstery Shop,1424 Nogalitos,San Antonio,TX,78204,US,New Category
"Luther'S Cafe, Inc.",          ,,,,Luther'S Cafe,1425 N Main Ave,San Antonio,TX,78212,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #6700,1425 Pleasanton Rd,San Antonio,TX,78214,US,New Category
"P & M Hoskins Enterprises, Llc",          ,,,,Mcdonald'S,1430 Austin Hwy,San Antonio,TX,78209,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #10,1431 E Durango Blvd,San Antonio,TX,78210,US,New Category
Larry Day,          ,,,,Day'S Bar-B-Que And Catering,1431 E Durango Blvd,San Antonio,TX,78210,US,New Category
James L Eneix,          ,,,,Paulina'S Mexican Restaurant,1438 W Hutchins Pl,San Antonio,TX,78221,US,New Category
"Perico'S Mexican Restaurant, Inc.",          ,,,,Perico'S Mexican Restaurant,1439 E Sonterra Blvd,San Antonio,TX,78258,US,New Category
Castellan Corporation,          ,,,,Julio'S Restaurant,1439 Roosevelt Ave,San Antonio,TX,78210,US,New Category
Gloria J Hernandez,(210) 923-9900,,,,Pepe'S Molino,1439 W Hutchins Pl,San Antonio,TX,78221,US,New Category
"P & M Hoskins Enterprises, Llc",          ,,,,Mcdonald'S,1450 Austin Hwy,San Antonio,TX,78209,US,New Category
Tlt Holdings Llc,          ,,,,Cici'S # 745,1455 Austin Hwy,San Antonio,TX,78209,US,New Category
"Frank G. Silva Enterprises, Inc.",(210) 337-1414,,,,Jacalito'S Pub,146 1/2 N Ww White Rd,San Antonio,TX,78219,US,New Category
Shotgun Sam'S Wild West Pizza Llc,(210) 749-9350,,,,Shotgun Sam'S Wild West Pizza Llc,14615 Green Oaks Woods,San Antonio,TX,78249,US,New Category
Mcdonald'S Huebner Road Corp.,          ,,,,Mcdonald'S Huebner Road Corporation,14630 Huebner Rd,San Antonio,TX,78230,US,New Category
"Z & H Foods, Inc.",          ,,,,Popeye'S #204,1472 Austin Hwy,San Antonio,TX,78209,US,New Category
"Kc'S Cones, Llc",(210) 844-2699,,,,"Kc'S Cones, Llc",14732 Bulverde Rd,San Antonio,TX,78247,US,New Category
"Lytle Restaurant Partners, Ltd.",(830) 709-2900,,,,Mcdonald'S # 25592,14830 Lytle Somerset Rd,San Antonio,TX,78052,US,New Category
"J & N, Inc.",          ,,,,Jerry'S Chicago Style Hot Dogs,149 E Commerce St,San Antonio,TX,78205,US,New Category
"Sage Dining Services, Inc.",          ,,,,St Luke'S Episcopal,15 Saint Lukes Ln,San Antonio,TX,78209,US,New Category
"S.D.B.D., Inc.",          ,,,,David'S,1500 Blanco Rd,San Antonio,TX,78212,US,New Category
"Lytle Restaurant Partners, Ltd.",          ,,,,Mcdonald'S #19279,15011 Jones Maltsberger Rd,San Antonio,TX,78247,US,New Category
Saul G Martinez,          ,,,,Taqueria Lupita'S Mecican Food,1502 Quintana Rd,San Antonio,TX,78211,US,New Category
"Monpal, Inc",(210) 737-8646,,,,Juany'S Taqueria,1502 Somerset Rd,San Antonio,TX,78211,US,New Category
"Pizza Venture Of San Antonio, L.L.C.",(210) 495-7272,,,,Papa John'S Pizza # 1080,15050 Jones Maltsberger Rd Ste 1,San Antonio,TX,78247,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #3280,151 W Bitters Rd,San Antonio,TX,78216,US,New Category
"Neighborhood Restaurant Partners, Llc",(210) 924-7900,,,,Applebee'S #9464,1511 Sw Military Dr,San Antonio,TX,78221,US,New Category
Barbra N Adam,          ,,,,Barb'S Brown Bag,1515 Mission Rd Lot 91,San Antonio,TX,78210,US,New Category
"Staggco 1604 Wm, Llc",(210) 495-1679,,,,Mcdonald'S 16166,1515 N Loop 1604 E,San Antonio,TX,78232,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #6715,15150 Nacogdoches Rd # 195,San Antonio,TX,78247,US,New Category
Alma Y Hernandez,          ,,,,Chilito'S Snacks And More,15150 Nacogdoches Rd Ste 170,San Antonio,TX,78247,US,New Category
Lefty'S Draft House Llc,          ,,,,Lefty'S Draft House,15179 Judson Rd Ste 101,San Antonio,TX,78247,US,New Category
Alejandro G Gomez,(210) 271-7270,,,,Alejandro'S Mexican Restuarant,1523 W Commerce St,San Antonio,TX,78207,US,New Category
Betty Ford,          ,,,,Betty'S Battallion,1524 E Grayson St,San Antonio,TX,78208,US,New Category
Donna Corporation,(210) 494-4217,,,,Schlotzsky'S,1530 N Loop 1604 E,San Antonio,TX,78232,US,New Category
Every Day'S Green L.L.C.,(210) 473-0916,,,,Every Day'S Green L.L.C.,1533 Austin Hwy Ste 102,San Antonio,TX,78218,US,New Category
"Phoenician Ballroom, Inc.",(210) 433-8848,,,,Randy'S Ballroom,1534 Bandera Rd,San Antonio,TX,78228,US,New Category
Jesse Villarreal,          ,,,,Jesse'S Snowcones,1534 Rada,San Antonio,TX,78214,US,New Category
Daniel Uranga,          ,,,,Danny Boy'S Hamburgers,1537 W Summit Ave,San Antonio,TX,78201,US,New Category
Megan Ashley Glisson,(540) 660-4557,,,,Maddog'S East Coast Deli,155 El Monte Blvd,San Antonio,TX,78212,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #6707,15502 Huebner Rd,San Antonio,TX,78248,US,New Category
"Cheddar'S Casual Cafe, Inc.",          ,,,,Cheddar'S Casual Cafe,15607 W Interstate 10,San Antonio,TX,78249,US,New Category
"Cheddar'S Texas, Llc",          ,,,,Cheddar'S Casual Cafe,15607 W Interstate 10,San Antonio,TX,78249,US,New Category
"Chuy'S Opco, Inc.",(512) 473-2783,,,,Chuy'S,15639 W Interstate 10,San Antonio,TX,78249,US,New Category
"Chuy'S Bevco, Llc",(512) 473-2783,,,,Chuy'S,15639 W Interstate 10,San Antonio,TX,78249,US,New Category
"Staggco Hill Country, Llc",(210) 496-1294,,,,Mcdonald'S 6661,15715 San Pedro Ave,San Antonio,TX,78232,US,New Category
"Neighborhood Restaurant Partners, Llc",          ,,,,Applebee'S Neighborhood Grill And Bar #110,15802 W Interstate 10,San Antonio,TX,78249,US,New Category
"Lacantera Pizzeria, Inc.",          ,,,,Grimaldi'S Pizzeria,15900 La Cantera Pkwy,San Antonio,TX,78256,US,New Category
"Z'Tejas La Cantera, Llc",          ,,,,Z'Tejas Southwestern Grill,15900 La Cantera Pkwy Ste 25100,San Antonio,TX,78256,US,New Category
"A Novel Idea, Llc",          ,,,,Auntie Anne'S Pretzels,15900 La Cantera Pkwy Ste 8801,San Antonio,TX,78256,US,New Category
Vanessa S Martinez,          ,,,,Ramona'S Cafe #2,1602 Callaghan Rd,San Antonio,TX,78228,US,New Category
Sandra Lozano Pesina,          ,,,,Sandra'S,1603 S Presa St,San Antonio,TX,78210,US,New Category
"Staggco Vance Jackson Wm, Llc",(210) 732-2421,,,,Mcdonald'S 29844,1603 Vance Jackson Rd,San Antonio,TX,78213,US,New Category
"Marbazan, Inc",          ,,,,Camila'S Mexican Restaurant,16075 Henderson Pass,San Antonio,TX,78232,US,New Category
Myrna'S Catering Llc,          ,,,,Myrna'S Catering Llc,161 Ward Ave,San Antonio,TX,78223,US,New Category
Mary Castaneda And Ramiro Sanchez,(210) 367-6514,,,,Chef Mary'S,1610 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
"Hasslocher Enterprises, Inc.",          ,,,,Jim'S #54,16101 San Pedro,San Antonio,TX,78232,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #712,1615 Bandera Rd,San Antonio,TX,78228,US,New Category
Nasir Miah,(210) 333-0441,,,,Blanquita'S Mexican Restaurant,1619 Goliad Rd,San Antonio,TX,78223,US,New Category
Maria Guadalupe Hernandez,          ,,,,Vanessa'S Mexican Food,1621 N Main Ave Ste 9,San Antonio,TX,78212,US,New Category
Mary H Garcia,(210) 359-8950,,,,Mary'S Corner,1621 S New Braunfels Ave,San Antonio,TX,78210,US,New Category
Fatty'S Burgers & More Llc,          ,,,,Fatty'S Burgers & More,1624 E Commerce St,San Antonio,TX,78205,US,New Category
Darrell Charles Johnson,          ,,,,Mr J'S Bar-B-Q,1624 S New Braunfels Ave,San Antonio,TX,78210,US,New Category
Jesse Rodriguez Jr,          ,,,,Amber'S Catering,1626 W Salinas St,San Antonio,TX,78207,US,New Category
"Bar Time, Inc.",          ,,,,Finnegan'S,16260 Hwy 281 North,San Antonio,TX,78232,US,New Category
Timothy C Lang And Teresa L Lang,          ,,,,Timbo'S,1639 Broadway St,San Antonio,TX,78215,US,New Category
Shelly Contreras,          ,,,,Mcdonald'S #32792,1643 Pleasanton Rd,San Antonio,TX,78221,US,New Category
"Haljohn - San Antonio, Inc.",          ,,,,Mcdonald'S Restaurants,16503 Nacogdoches Rd,San Antonio,TX,78247,US,New Category
"South Texas Custard #4, Ltd.",          ,,,,Freddy'S Frozen Custard,16522 San Pedro Ave,San Antonio,TX,78232,US,New Category
Chin'S Garden Limited Texas,(210) 722-9633,,,,Chin'S Garden Chinese Restaurant & Sushi Bar,16535 Huebner Rd Ste 117&118,San Antonio,TX,78248,US,New Category
Sanjuana Morales,          ,,,,La Zarita'S Mexican Restaurant,166 S Ww White Rd,San Antonio,TX,78219,US,New Category
"Wendy'S Of San Antonio, Inc.",          ,,,,Wendys Old Fashioned Hamburgers #29,16611 Nacogdoches Rd,San Antonio,TX,78247,US,New Category
"Sherlock'S U.S.A. Park Oaks S.A., Llc",          ,,,,Sherlock'S Baker St Pub Park Oaks,16620 San Pedro Ave Ste 1,San Antonio,TX,78232,US,New Category
"Gateway Beverages, Inc.",          ,,,,Brannon'S Cafe/Francesca'S At Sunset/The Gantry,16641 La Cantera Pkwy,San Antonio,TX,78256,US,New Category
Rose Padilla,          ,,,,Beba'S Taco,1701 W Martin St,San Antonio,TX,78207,US,New Category
"The Bailey Project, Llc",          ,,,,Bber'D,1702 Broadway St,San Antonio,TX,78215,US,New Category
"H.B.S. Enterprises, Inc.",          ,,,,Fatso'S Sports Garden,1704 Bandera Rd,San Antonio,TX,78228,US,New Category
"Panchito'S-Tesoro Mexican Restaurant & Cantina, In",          ,,,,Panchito'S Mexican Restaurant,1705 S Zarzamora St,San Antonio,TX,78207,US,New Category
"Nsm Merchant, Inc.",          ,,,,Papa John'S Pizza #4152,1714 Sw Military Dr Ste 107,San Antonio,TX,78221,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Fred'S Fish Fry,1721 Castroville Rd,San Antonio,TX,78237,US,New Category
"Cat And Bull Properties, L.L.C.",          ,,,,Bently'S,1725 Blanco Rd,San Antonio,TX,78212,US,New Category
Jose G Salinas,          ,,,,Pepe'S Barbacoa #4,1727 Bandera Rd,San Antonio,TX,78228,US,New Category
Swh Liquor Company,          ,,,,Mimi'S Cafe,17315 W Ih 10,San Antonio,TX,78257,US,New Category
"South Texas Custard #13, Ltd.",          ,,,,Freddy'S Frozen Custard,17317 W Interstate 10,San Antonio,TX,78257,US,New Category
"Haljohn - San Antonio, Inc.",          ,,,,Mcdonald'S Store #6280,1733 Sw Loop 410,San Antonio,TX,78227,US,New Category
Barracuda Restaurant Holdings Llc,(210) 591-0578,,,,Long John Silver'S #31705,1737 Sw Loop 410,San Antonio,TX,78227,US,New Category
"Stout'S Pizza Co., Llc",          ,,,,Stout'S Pizza Co,1742 N Loop 1604 E Ste 123,San Antonio,TX,78232,US,New Category
"Z & H Foods, Inc.",          ,,,,Popeye'S #228,1744 Horal St,San Antonio,TX,78227,US,New Category
"Fruits Of Our Labor, Inc.",          ,,,,Chatman'S Chicken,1747 S Ww White Rd,San Antonio,TX,78220,US,New Category
"Hill Country Deli Partners, Llc",(210) 212-6922,,,,Druther'S Cafe & Catering,175 E Houston St Ste 115,San Antonio,TX,78205,US,New Category
"Red Bird Northwoods, L.P.",(210) 403-0679,,,,Red Robin America'S Gourmet Burgers & Spirits,1750 N Loop 1604 E Ste 102,San Antonio,TX,78232,US,New Category
"Chicago Pizza Hospitality Holding, Inc.",          ,,,,Bj'S Restaurant & Brewhouse,17503 Ih 10 W,San Antonio,TX,78257,US,New Category
"Chicago Pizza & Brewery, L.P.",          ,,,,Bj'S Restaurant & Brewhouse,17503 Ih 10 W,San Antonio,TX,78257,US,New Category
Victor Juarez Jr,          ,,,,V J'S Squeeze Inn Club #2,1755 General Mcmullen,San Antonio,TX,78237,US,New Category
Steve O Lopez,(210) 253-0514,,,,Toco Amanda'S,1759 Palo Alto Rd,San Antonio,TX,78211,US,New Category
"Maggiano'S Texas, Inc.",          ,,,,Maggiano'S Little Italy # 207,17603 W Interstate 10,San Antonio,TX,78257,US,New Category
"Pizza Venture Of San Antonio, L.L.C.",          ,,,,Papa John'S Pizza Store # 2750,17676 Blanco Rd Ste 400,San Antonio,TX,78232,US,New Category
"Tiago'S Unidos, Ltd.",          ,,,,Tiago'S Cabo Grille,17711 W Ih 10,San Antonio,TX,78257,US,New Category
"Thg Culinary, Llc",          ,,,,Mona Lisa'S Gourmet Pizzeria,17711 W Interstate 10 Ste 104,San Antonio,TX,78257,US,New Category
"Brinker Texas, Inc.",          ,,,,Chili'S Grill & Bar #0533,17750 San Pedro Ave,San Antonio,TX,78232,US,New Category
Alejandro F Chavez,          ,,,,Al'S Snowshack,179 Pennystone Ave,San Antonio,TX,78223,US,New Category
"Chuy'S Bevco, Llc",          ,,,,Chuy'S,18008 San Pedro Ave,San Antonio,TX,78232,US,New Category
"Chuy'S Opco, Inc.",          ,,,,Chuy'S Sa 281,18008 San Pedro Ave,San Antonio,TX,78232,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Freds Fish Fry Inc,1802 Goliad Rd,San Antonio,TX,78223,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #8070,1803 Vance Jackson Rd Ste 410,San Antonio,TX,78213,US,New Category
Fmprg # 610 Llc,          ,,,,Zio'S Italian Kitchen,18030 San Pedro Ave Ste 104,San Antonio,TX,78232,US,New Category
L. B. D. Corporation,          ,,,,T G I Friday'S #495,18039 W Interstate 10,San Antonio,TX,78257,US,New Category
Juan Espinoza,          ,,,,Johnny'S Restaurant,1808 N New Braunfels Ave,San Antonio,TX,78208,US,New Category
"C & L, Llc",          ,,,,Denny'S 8558,1815 N Foster Rd,San Antonio,TX,78244,US,New Category
"Ma Harper'S Creole Kitchen, Inc.",          ,,,,Ma Harper'S Creole Kitchen,1816 N New Braunfels Ave,San Antonio,TX,78208,US,New Category
Patricia Sepulveda Reyes,          ,,,,Patty'S Taco House # 2,1818 Goliad Rd,San Antonio,TX,78223,US,New Category
"C-Cks, Incorporated",          ,,,,Mcdonald'S # 10271,1819 S New Braunfels Ave,San Antonio,TX,78210,US,New Category
"Bill Miller Bar-B-Q Enterprises, Ltd.",          ,,,,Bill Miller'S Bar-B-Q Enterprises,18195 San Pedro Ave,San Antonio,TX,78232,US,New Category
"Luby'S Fuddruckers Restaurants, Llc",          ,,,,Fuddruckers #3015,18206 Blanco Rd,San Antonio,TX,78258,US,New Category
"Luby'S Fuddruckers Restaurants, Llc",          ,,,,Luby'S Cafeteria #210,18206 Blanco Rd,San Antonio,TX,78258,US,New Category
Raul Lozano Perez,          ,,,,Melody'S Sports Bar #2,1821 Bandera Rd,San Antonio,TX,78228,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #193,1822 S Zarzamora St,San Antonio,TX,78207,US,New Category
Barracuda Restaurant Holdings Llc,(210) 591-0604,,,,Long John Silver'S #31706,183 Sw Military Dr # 2,San Antonio,TX,78221,US,New Category
"Wendy'S Of San Antonio, Inc.",          ,,,,Wendys Hamburgers #40,18303 Blanco Rd,San Antonio,TX,78258,US,New Category
Lauren J Bailey,(210) 826-8715,,,,Janie'S Pie Factory,1832 Nacogdoches Rd,San Antonio,TX,78209,US,New Category
Gloria P Brozek,          ,,,,Mr B'S Bar B Q,1833 Bandera Rd,San Antonio,TX,78228,US,New Category
Mario S & Benita B Serna,(210) 732-2094,,,,Mario'S Tacos,1834 Culebra Rd,San Antonio,TX,78201,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #372,1839 W Hildebrand Ave,San Antonio,TX,78201,US,New Category
Bryan Heath Thomas,(210) 653-2337,,,,Jw'S Bracken Saloon,18400 Fm 2252,San Antonio,TX,78266,US,New Category
"Southwest Deli Group, Inc.",          ,,,,Mcalister'S Deli,18402 Us Highway 281 N,San Antonio,TX,78259,US,New Category
Ruben Gonzalez Cedillo,(210) 436-4169,,,,Gypsy'S,18410 State Highway 16 S,San Antonio,TX,78264,US,New Category
"Violet Entertainment, Llc",          ,,,,Sinatra'S,1846 N Loop 1604 W,San Antonio,TX,78248,US,New Category
Mcdonald'S General Mcmullen Corp.,          ,,,,Mcdonald'S General Mcmullen Corporation,1846 South General Mcmullen,San Antonio,TX,78226,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #1187,1850 S General Mcmullen Dr,San Antonio,TX,78226,US,New Category
"Fabi, Llc",(210) 561-9900,,,,Mcdonald'S 34798,18503 W Interstate 10,San Antonio,TX,78257,US,New Category
"Carl'S Boat & Rv Storage, L.L.C.",          ,,,,"Carl'S Boat & Rv Storage, L.L.C.",1865 Grosenbacher Rd,San Antonio,TX,78245,US,New Category
Manuel J Jimenez,          ,,,,Pipo'S Lounge,18881 Fm 1937,San Antonio,TX,78221,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #1289,1889 Rigsby Ave,San Antonio,TX,78210,US,New Category
"Chris Madrid'S, Inc.",          ,,,,Chris Madrid'S Inc,1900 Blanco Rd,San Antonio,TX,78212,US,New Category
Noemi Reyes Alvarado,          ,,,,Mimi'S Barbacoa Tamales Y Mas,1901 Cincinnati Ave,San Antonio,TX,78228,US,New Category
Olga S Pratt,          ,,,,Olga'S Bar And Grill,1903 S Brazos St,San Antonio,TX,78207,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #564,1910 Perrin Beitel Rd,San Antonio,TX,78217,US,New Category
"Raising Canes Restaurants, Llc",          ,,,,Raising Cane'S #110,19110 Stone Oak Pkwy,San Antonio,TX,78258,US,New Category
"Stone Oak Doubledave'S Pizzaworks, Ltd.",(210) 680-3283,,,,Doubledave'S Pizzaworks,19168 Blanco Rd,San Antonio,TX,78258,US,New Category
Steven Nicholas Mason,          ,,,,Tank'S Pizza,1917 N New Braunfels Ave Ste 100,San Antonio,TX,78208,US,New Category
"Wendy'S Of San Antonio, Inc.",          ,,,,Wendy'S Of San Antonio Inc__#36,19170 Stone Oak Pkwy,San Antonio,TX,78258,US,New Category
